ID,T[s],Infiltration[mm],Texture
28,3.17E+05,5.11E+02,Silt
28,3.18E+05,5.12E+02,Silt
28,3.19E+05,5.13E+02,Silt
28,3.19E+05,5.14E+02,Silt
28,3.20E+05,5.15E+02,Silt
28,3.20E+05,5.15E+02,Silt
28,3.21E+05,5.16E+02,Silt
28,3.22E+05,5.17E+02,Silt
28,3.22E+05,5.18E+02,Silt
28,3.23E+05,5.19E+02,Silt
28,3.23E+05,5.20E+02,Silt
28,3.24E+05,5.21E+02,Silt
28,3.25E+05,5.21E+02,Silt
28,3.25E+05,5.22E+02,Silt
28,3.26E+05,5.23E+02,Silt
28,3.26E+05,5.24E+02,Silt
28,3.27E+05,5.25E+02,Silt
28,3.28E+05,5.26E+02,Silt
28,3.28E+05,5.26E+02,Silt
28,3.29E+05,5.27E+02,Silt
28,3.29E+05,5.28E+02,Silt
28,3.30E+05,5.29E+02,Silt
28,3.31E+05,5.30E+02,Silt
28,3.31E+05,5.31E+02,Silt
28,3.32E+05,5.32E+02,Silt
28,3.32E+05,5.32E+02,Silt
28,3.33E+05,5.33E+02,Silt
28,3.34E+05,5.34E+02,Silt
28,3.34E+05,5.35E+02,Silt
28,3.35E+05,5.36E+02,Silt
28,3.35E+05,5.37E+02,Silt
28,3.36E+05,5.38E+02,Silt
28,3.37E+05,5.38E+02,Silt
28,3.37E+05,5.39E+02,Silt
28,3.38E+05,5.40E+02,Silt
28,3.38E+05,5.41E+02,Silt
28,3.39E+05,5.42E+02,Silt
28,3.40E+05,5.43E+02,Silt
28,3.40E+05,5.43E+02,Silt
28,3.41E+05,5.44E+02,Silt
28,3.41E+05,5.45E+02,Silt
28,3.42E+05,5.46E+02,Silt
28,3.43E+05,5.47E+02,Silt
28,3.43E+05,5.48E+02,Silt
28,3.44E+05,5.49E+02,Silt
28,3.44E+05,5.49E+02,Silt
28,3.45E+05,5.50E+02,Silt
28,3.46E+05,5.51E+02,Silt
28,3.46E+05,5.52E+02,Silt
28,3.47E+05,5.53E+02,Silt
28,3.47E+05,5.54E+02,Silt
28,3.48E+05,5.54E+02,Silt
28,3.49E+05,5.55E+02,Silt
28,3.49E+05,5.56E+02,Silt
28,3.50E+05,5.57E+02,Silt
28,3.50E+05,5.58E+02,Silt
28,3.51E+05,5.59E+02,Silt
28,3.52E+05,5.60E+02,Silt
28,3.52E+05,5.60E+02,Silt
28,3.53E+05,5.61E+02,Silt
28,3.53E+05,5.62E+02,Silt
28,3.54E+05,5.63E+02,Silt
28,3.55E+05,5.64E+02,Silt
28,3.55E+05,5.65E+02,Silt
28,3.56E+05,5.66E+02,Silt
28,3.56E+05,5.66E+02,Silt
28,3.57E+05,5.67E+02,Silt
28,3.58E+05,5.68E+02,Silt
28,3.58E+05,5.69E+02,Silt
28,3.59E+05,5.70E+02,Silt
28,3.59E+05,5.71E+02,Silt
28,3.60E+05,5.71E+02,Silt
28,3.61E+05,5.72E+02,Silt
28,3.61E+05,5.73E+02,Silt
28,3.62E+05,5.74E+02,Silt
28,3.62E+05,5.75E+02,Silt
28,3.63E+05,5.76E+02,Silt
28,3.64E+05,5.77E+02,Silt
28,3.64E+05,5.77E+02,Silt
28,3.65E+05,5.78E+02,Silt
28,3.65E+05,5.79E+02,Silt
28,3.66E+05,5.80E+02,Silt
28,3.67E+05,5.81E+02,Silt
28,3.67E+05,5.82E+02,Silt
28,3.68E+05,5.82E+02,Silt
28,3.68E+05,5.83E+02,Silt
28,3.69E+05,5.84E+02,Silt
28,3.70E+05,5.85E+02,Silt
28,3.70E+05,5.86E+02,Silt
28,3.71E+05,5.87E+02,Silt
28,3.71E+05,5.88E+02,Silt
28,3.72E+05,5.88E+02,Silt
28,3.73E+05,5.89E+02,Silt
28,3.73E+05,5.90E+02,Silt
28,3.74E+05,5.91E+02,Silt
28,3.74E+05,5.92E+02,Silt
28,3.75E+05,5.93E+02,Silt
28,3.76E+05,5.93E+02,Silt
28,3.76E+05,5.94E+02,Silt
28,3.77E+05,5.95E+02,Silt
28,3.77E+05,5.96E+02,Silt
28,3.78E+05,5.97E+02,Silt
28,3.79E+05,5.98E+02,Silt
28,3.79E+05,5.98E+02,Silt
28,3.80E+05,5.99E+02,Silt
28,3.80E+05,6.00E+02,Silt
28,3.81E+05,6.01E+02,Silt
28,3.82E+05,6.02E+02,Silt
28,3.82E+05,6.03E+02,Silt
28,3.83E+05,6.04E+02,Silt
28,3.83E+05,6.04E+02,Silt
28,3.84E+05,6.05E+02,Silt
28,3.85E+05,6.06E+02,Silt
28,3.85E+05,6.07E+02,Silt
28,3.86E+05,6.08E+02,Silt
28,3.86E+05,6.09E+02,Silt
28,3.87E+05,6.09E+02,Silt
28,3.88E+05,6.10E+02,Silt
28,3.88E+05,6.11E+02,Silt
28,3.89E+05,6.12E+02,Silt
28,3.89E+05,6.13E+02,Silt
28,3.90E+05,6.14E+02,Silt
28,3.91E+05,6.14E+02,Silt
28,3.91E+05,6.15E+02,Silt
28,3.92E+05,6.16E+02,Silt
28,3.92E+05,6.17E+02,Silt
28,3.93E+05,6.18E+02,Silt
28,3.94E+05,6.19E+02,Silt
28,3.94E+05,6.20E+02,Silt
28,3.95E+05,6.20E+02,Silt
28,3.95E+05,6.21E+02,Silt
28,3.96E+05,6.22E+02,Silt
28,3.97E+05,6.23E+02,Silt
28,3.97E+05,6.24E+02,Silt
28,3.98E+05,6.25E+02,Silt
28,3.98E+05,6.25E+02,Silt
28,3.99E+05,6.26E+02,Silt
28,4.00E+05,6.27E+02,Silt
28,4.00E+05,6.28E+02,Silt
28,4.01E+05,6.29E+02,Silt
28,4.01E+05,6.30E+02,Silt
28,4.02E+05,6.31E+02,Silt
28,4.03E+05,6.31E+02,Silt
28,4.03E+05,6.32E+02,Silt
28,4.04E+05,6.33E+02,Silt
28,4.04E+05,6.34E+02,Silt
28,4.05E+05,6.35E+02,Silt
28,4.06E+05,6.36E+02,Silt
28,4.06E+05,6.36E+02,Silt
28,4.07E+05,6.37E+02,Silt
28,4.07E+05,6.38E+02,Silt
28,4.08E+05,6.39E+02,Silt
28,4.09E+05,6.40E+02,Silt
28,4.09E+05,6.41E+02,Silt
28,4.10E+05,6.41E+02,Silt
28,4.10E+05,6.42E+02,Silt
28,4.11E+05,6.43E+02,Silt
28,4.12E+05,6.44E+02,Silt
28,4.12E+05,6.45E+02,Silt
28,4.13E+05,6.46E+02,Silt
28,4.13E+05,6.46E+02,Silt
28,4.14E+05,6.47E+02,Silt
28,4.15E+05,6.48E+02,Silt
28,4.15E+05,6.49E+02,Silt
28,4.16E+05,6.50E+02,Silt
28,4.16E+05,6.51E+02,Silt
28,4.17E+05,6.52E+02,Silt
28,4.18E+05,6.52E+02,Silt
28,4.18E+05,6.53E+02,Silt
28,4.19E+05,6.54E+02,Silt
28,4.19E+05,6.55E+02,Silt
28,4.20E+05,6.56E+02,Silt
28,4.21E+05,6.57E+02,Silt
28,4.21E+05,6.57E+02,Silt
28,4.22E+05,6.58E+02,Silt
28,4.22E+05,6.59E+02,Silt
28,4.23E+05,6.60E+02,Silt
28,4.24E+05,6.61E+02,Silt
28,4.24E+05,6.62E+02,Silt
28,4.25E+05,6.62E+02,Silt
28,4.25E+05,6.63E+02,Silt
28,4.26E+05,6.64E+02,Silt
28,4.27E+05,6.65E+02,Silt
28,4.27E+05,6.66E+02,Silt
28,4.28E+05,6.67E+02,Silt
28,4.28E+05,6.67E+02,Silt
28,4.29E+05,6.68E+02,Silt
28,4.30E+05,6.69E+02,Silt
28,4.30E+05,6.70E+02,Silt
28,4.31E+05,6.71E+02,Silt
28,4.31E+05,6.72E+02,Silt
28,4.32E+05,6.72E+02,Silt
28,4.33E+05,6.73E+02,Silt
28,4.33E+05,6.74E+02,Silt
28,4.34E+05,6.75E+02,Silt
28,4.34E+05,6.76E+02,Silt
28,4.35E+05,6.77E+02,Silt
28,4.36E+05,6.78E+02,Silt
28,4.36E+05,6.78E+02,Silt
28,4.37E+05,6.79E+02,Silt
28,4.37E+05,6.80E+02,Silt
28,4.38E+05,6.81E+02,Silt
28,4.39E+05,6.82E+02,Silt
28,4.39E+05,6.83E+02,Silt
28,4.40E+05,6.83E+02,Silt
28,4.40E+05,6.84E+02,Silt
28,4.41E+05,6.85E+02,Silt
28,4.42E+05,6.86E+02,Silt
28,4.42E+05,6.87E+02,Silt
28,4.43E+05,6.88E+02,Silt
28,4.43E+05,6.88E+02,Silt
28,4.44E+05,6.89E+02,Silt
28,4.45E+05,6.90E+02,Silt
28,4.45E+05,6.91E+02,Silt
28,4.46E+05,6.92E+02,Silt
28,4.46E+05,6.93E+02,Silt
28,4.47E+05,6.93E+02,Silt
28,4.48E+05,6.94E+02,Silt
28,4.48E+05,6.95E+02,Silt
28,4.49E+05,6.96E+02,Silt
28,4.49E+05,6.97E+02,Silt
28,4.50E+05,6.98E+02,Silt
28,4.51E+05,6.98E+02,Silt
28,4.51E+05,6.99E+02,Silt
28,4.52E+05,7.00E+02,Silt
28,4.52E+05,7.01E+02,Silt
28,4.53E+05,7.02E+02,Silt
28,4.54E+05,7.03E+02,Silt
28,4.54E+05,7.03E+02,Silt
28,4.55E+05,7.04E+02,Silt
28,4.55E+05,7.05E+02,Silt
28,4.56E+05,7.06E+02,Silt
28,4.57E+05,7.07E+02,Silt
28,4.57E+05,7.08E+02,Silt
28,4.58E+05,7.08E+02,Silt
28,4.58E+05,7.09E+02,Silt
28,4.59E+05,7.10E+02,Silt
28,4.60E+05,7.11E+02,Silt
28,4.60E+05,7.12E+02,Silt
28,4.61E+05,7.13E+02,Silt
28,4.61E+05,7.13E+02,Silt
28,4.62E+05,7.14E+02,Silt
28,4.63E+05,7.15E+02,Silt
28,4.63E+05,7.16E+02,Silt
28,4.64E+05,7.17E+02,Silt
28,4.64E+05,7.18E+02,Silt
28,4.65E+05,7.18E+02,Silt
28,4.66E+05,7.19E+02,Silt
28,4.66E+05,7.20E+02,Silt
28,4.67E+05,7.21E+02,Silt
28,4.67E+05,7.22E+02,Silt
28,4.68E+05,7.23E+02,Silt
28,4.69E+05,7.23E+02,Silt
28,4.69E+05,7.24E+02,Silt
28,4.70E+05,7.25E+02,Silt
28,4.70E+05,7.26E+02,Silt
28,4.71E+05,7.27E+02,Silt
28,4.72E+05,7.28E+02,Silt
28,4.72E+05,7.28E+02,Silt
28,4.73E+05,7.29E+02,Silt
28,4.73E+05,7.30E+02,Silt
28,4.74E+05,7.31E+02,Silt
28,4.75E+05,7.32E+02,Silt
28,4.75E+05,7.33E+02,Silt
28,4.76E+05,7.33E+02,Silt
28,4.76E+05,7.34E+02,Silt
28,4.77E+05,7.35E+02,Silt
28,4.78E+05,7.36E+02,Silt
28,4.78E+05,7.37E+02,Silt
28,4.79E+05,7.38E+02,Silt
28,4.79E+05,7.39E+02,Silt
28,4.80E+05,7.39E+02,Silt
28,4.81E+05,7.40E+02,Silt
28,4.81E+05,7.41E+02,Silt
28,4.82E+05,7.42E+02,Silt
28,4.82E+05,7.43E+02,Silt
28,4.83E+05,7.44E+02,Silt
28,4.84E+05,7.44E+02,Silt
28,4.84E+05,7.45E+02,Silt
28,4.85E+05,7.46E+02,Silt
28,4.85E+05,7.47E+02,Silt
28,4.86E+05,7.48E+02,Silt
28,4.87E+05,7.49E+02,Silt
28,4.87E+05,7.49E+02,Silt
28,4.88E+05,7.50E+02,Silt
28,4.88E+05,7.51E+02,Silt
28,4.89E+05,7.52E+02,Silt
28,4.90E+05,7.53E+02,Silt
28,4.90E+05,7.54E+02,Silt
28,4.91E+05,7.54E+02,Silt
28,4.91E+05,7.55E+02,Silt
28,4.92E+05,7.56E+02,Silt
28,4.93E+05,7.57E+02,Silt
28,4.93E+05,7.58E+02,Silt
28,4.94E+05,7.59E+02,Silt
28,4.94E+05,7.59E+02,Silt
28,4.95E+05,7.60E+02,Silt
28,4.96E+05,7.61E+02,Silt
28,4.96E+05,7.62E+02,Silt
28,4.97E+05,7.63E+02,Silt
28,4.97E+05,7.63E+02,Silt
28,4.98E+05,7.64E+02,Silt
28,4.99E+05,7.65E+02,Silt
28,4.99E+05,7.66E+02,Silt
28,5.00E+05,7.67E+02,Silt
28,5.00E+05,7.68E+02,Silt
28,5.01E+05,7.68E+02,Silt
28,5.02E+05,7.69E+02,Silt
28,5.02E+05,7.70E+02,Silt
28,5.03E+05,7.71E+02,Silt
28,5.03E+05,7.72E+02,Silt
28,5.04E+05,7.73E+02,Silt
28,5.05E+05,7.73E+02,Silt
28,5.05E+05,7.74E+02,Silt
28,5.06E+05,7.75E+02,Silt
28,5.06E+05,7.76E+02,Silt
28,5.07E+05,7.77E+02,Silt
28,5.08E+05,7.78E+02,Silt
28,5.08E+05,7.78E+02,Silt
28,5.09E+05,7.79E+02,Silt
28,5.09E+05,7.80E+02,Silt
28,5.10E+05,7.81E+02,Silt
28,5.11E+05,7.82E+02,Silt
28,5.11E+05,7.83E+02,Silt
28,5.12E+05,7.83E+02,Silt
28,5.12E+05,7.84E+02,Silt
28,5.13E+05,7.85E+02,Silt
28,5.14E+05,7.86E+02,Silt
28,5.14E+05,7.87E+02,Silt
28,5.15E+05,7.88E+02,Silt
28,5.15E+05,7.88E+02,Silt
28,5.16E+05,7.89E+02,Silt
28,5.17E+05,7.90E+02,Silt
28,5.17E+05,7.91E+02,Silt
28,5.18E+05,7.92E+02,Silt
28,5.18E+05,7.93E+02,Silt
28,5.19E+05,7.93E+02,Silt
28,5.20E+05,7.94E+02,Silt
28,5.20E+05,7.95E+02,Silt
28,5.21E+05,7.96E+02,Silt
28,5.21E+05,7.97E+02,Silt
28,5.22E+05,7.98E+02,Silt
28,5.23E+05,7.98E+02,Silt
28,5.23E+05,7.99E+02,Silt
28,5.24E+05,8.00E+02,Silt
28,5.24E+05,8.01E+02,Silt
28,5.25E+05,8.02E+02,Silt
28,5.26E+05,8.03E+02,Silt
28,5.26E+05,8.03E+02,Silt
28,5.27E+05,8.04E+02,Silt
28,5.27E+05,8.05E+02,Silt
28,5.28E+05,8.06E+02,Silt
28,5.29E+05,8.07E+02,Silt
28,5.29E+05,8.07E+02,Silt
28,5.30E+05,8.08E+02,Silt
28,5.30E+05,8.09E+02,Silt
28,5.31E+05,8.10E+02,Silt
28,5.32E+05,8.11E+02,Silt
28,5.32E+05,8.12E+02,Silt
28,5.33E+05,8.12E+02,Silt
28,5.33E+05,8.13E+02,Silt
28,5.34E+05,8.14E+02,Silt
28,5.35E+05,8.15E+02,Silt
28,5.35E+05,8.16E+02,Silt
28,5.36E+05,8.17E+02,Silt
28,5.36E+05,8.17E+02,Silt
28,5.37E+05,8.18E+02,Silt
28,5.38E+05,8.19E+02,Silt
28,5.38E+05,8.20E+02,Silt
28,5.39E+05,8.21E+02,Silt
28,5.39E+05,8.22E+02,Silt
28,5.40E+05,8.22E+02,Silt
28,5.41E+05,8.23E+02,Silt
28,5.41E+05,8.24E+02,Silt
28,5.42E+05,8.25E+02,Silt
28,5.42E+05,8.26E+02,Silt
28,5.43E+05,8.27E+02,Silt
28,5.44E+05,8.27E+02,Silt
28,5.44E+05,8.28E+02,Silt
28,5.45E+05,8.29E+02,Silt
28,5.45E+05,8.30E+02,Silt
28,5.46E+05,8.31E+02,Silt
28,5.47E+05,8.32E+02,Silt
28,5.47E+05,8.32E+02,Silt
28,5.48E+05,8.33E+02,Silt
28,5.48E+05,8.34E+02,Silt
28,5.49E+05,8.35E+02,Silt
28,5.50E+05,8.36E+02,Silt
28,5.50E+05,8.37E+02,Silt
28,5.51E+05,8.37E+02,Silt
28,5.51E+05,8.38E+02,Silt
28,5.52E+05,8.39E+02,Silt
28,5.53E+05,8.40E+02,Silt
28,5.53E+05,8.41E+02,Silt
28,5.54E+05,8.41E+02,Silt
28,5.54E+05,8.42E+02,Silt
28,5.55E+05,8.43E+02,Silt
28,5.56E+05,8.44E+02,Silt
28,5.56E+05,8.45E+02,Silt
28,5.57E+05,8.46E+02,Silt
28,5.57E+05,8.46E+02,Silt
28,5.58E+05,8.47E+02,Silt
28,5.59E+05,8.48E+02,Silt
28,5.59E+05,8.49E+02,Silt
28,5.60E+05,8.50E+02,Silt
28,5.60E+05,8.51E+02,Silt
28,5.61E+05,8.51E+02,Silt
28,5.62E+05,8.52E+02,Silt
28,5.62E+05,8.53E+02,Silt
28,5.63E+05,8.54E+02,Silt
28,5.63E+05,8.55E+02,Silt
28,5.64E+05,8.56E+02,Silt
28,5.65E+05,8.56E+02,Silt
28,5.65E+05,8.57E+02,Silt
28,5.66E+05,8.58E+02,Silt
28,5.66E+05,8.59E+02,Silt
28,5.67E+05,8.60E+02,Silt
28,5.68E+05,8.60E+02,Silt
28,5.68E+05,8.61E+02,Silt
28,5.69E+05,8.62E+02,Silt
28,5.69E+05,8.63E+02,Silt
28,5.70E+05,8.64E+02,Silt
28,5.71E+05,8.65E+02,Silt
28,5.71E+05,8.65E+02,Silt
28,5.72E+05,8.66E+02,Silt
28,5.72E+05,8.67E+02,Silt
28,5.73E+05,8.68E+02,Silt
28,5.74E+05,8.69E+02,Silt
28,5.74E+05,8.70E+02,Silt
28,5.75E+05,8.70E+02,Silt
28,5.75E+05,8.71E+02,Silt
28,5.76E+05,8.72E+02,Silt
28,5.77E+05,8.73E+02,Silt
28,5.77E+05,8.74E+02,Silt
28,5.78E+05,8.75E+02,Silt
28,5.78E+05,8.75E+02,Silt
28,5.79E+05,8.76E+02,Silt
28,5.80E+05,8.77E+02,Silt
28,5.80E+05,8.78E+02,Silt
28,5.81E+05,8.79E+02,Silt
28,5.81E+05,8.79E+02,Silt
28,5.82E+05,8.80E+02,Silt
28,5.83E+05,8.81E+02,Silt
28,5.83E+05,8.82E+02,Silt
28,5.84E+05,8.83E+02,Silt
28,5.84E+05,8.84E+02,Silt
28,5.85E+05,8.84E+02,Silt
28,5.86E+05,8.85E+02,Silt
28,5.86E+05,8.86E+02,Silt
28,5.87E+05,8.87E+02,Silt
28,5.87E+05,8.88E+02,Silt
28,5.88E+05,8.89E+02,Silt
28,5.89E+05,8.89E+02,Silt
28,5.89E+05,8.90E+02,Silt
28,5.90E+05,8.91E+02,Silt
28,5.90E+05,8.92E+02,Silt
28,5.91E+05,8.93E+02,Silt
28,5.92E+05,8.94E+02,Silt
28,5.92E+05,8.94E+02,Silt
28,5.93E+05,8.95E+02,Silt
28,5.93E+05,8.96E+02,Silt
28,5.94E+05,8.97E+02,Silt
28,5.95E+05,8.98E+02,Silt
28,5.95E+05,8.98E+02,Silt
28,5.96E+05,8.99E+02,Silt
28,5.96E+05,9.00E+02,Silt
28,5.97E+05,9.01E+02,Silt
28,5.98E+05,9.02E+02,Silt
28,5.98E+05,9.03E+02,Silt
28,5.99E+05,9.03E+02,Silt
28,5.99E+05,9.04E+02,Silt
28,6.00E+05,9.05E+02,Silt
29,8.64,0.00968,SiltClay
29,19.86,0.0142,SiltClay
29,34.5,0.0186,SiltClay
29,53.46,0.0231,SiltClay
29,78,0.0279,SiltClay
29,110.4,0.0332,SiltClay
29,151.8,0.0391,SiltClay
29,206.4,0.0458,SiltClay
29,276.6,0.0536,SiltClay
29,368.4,0.0625,SiltClay
29,487.2,0.0729,SiltClay
29,642,0.0851,SiltClay
29,846,0.0995,SiltClay
29,1104,0.116,SiltClay
29,1446,0.137,SiltClay
29,1866,0.16,SiltClay
29,2454,0.191,SiltClay
29,3036,0.219,SiltClay
29,3624,0.247,SiltClay
29,4212,0.275,SiltClay
29,4800,0.303,SiltClay
29,5400,0.332,SiltClay
29,6000,0.362,SiltClay
29,6600,0.392,SiltClay
29,7200,0.422,SiltClay
29,7800,0.454,SiltClay
29,8400,0.486,SiltClay
29,9000,0.518,SiltClay
29,9600,0.55,SiltClay
29,10200,0.583,SiltClay
29,10800,0.616,SiltClay
29,11400,0.649,SiltClay
29,12000,0.682,SiltClay
29,12600,0.715,SiltClay
29,13200,0.748,SiltClay
29,13800,0.782,SiltClay
29,14400,0.815,SiltClay
29,15000,0.848,SiltClay
29,15600,0.87,SiltClay
29,16200,0.898,SiltClay
29,16800,0.927,SiltClay
29,17400,0.951,SiltClay
29,18000,0.974,SiltClay
29,18600,1,SiltClay
29,19200,1.03,SiltClay
29,19800,1.06,SiltClay
29,20400,1.1,SiltClay
29,21000,1.11,SiltClay
29,21420,1.13,SiltClay
29,21960,1.16,SiltClay
29,22560,1.19,SiltClay
29,23160,1.21,SiltClay
29,24000,1.25,SiltClay
29,24600,1.28,SiltClay
29,25200,1.3,SiltClay
29,25800,1.32,SiltClay
29,26400,1.35,SiltClay
29,27000,1.38,SiltClay
29,27180,1.39,SiltClay
29,27420,1.4,SiltClay
29,27660,1.41,SiltClay
29,27960,1.42,SiltClay
29,28380,1.44,SiltClay
29,28800,1.46,SiltClay
29,29160,1.47,SiltClay
29,29580,1.49,SiltClay
29,30180,1.51,SiltClay
29,30720,1.53,SiltClay
29,31320,1.56,SiltClay
29,31860,1.58,SiltClay
29,32460,1.6,SiltClay
29,33000,1.63,SiltClay
29,33600,1.66,SiltClay
29,34200,1.68,SiltClay
29,34800,1.7,SiltClay
29,35400,1.73,SiltClay
29,36000,1.75,SiltClay
29,36600,1.78,SiltClay
29,37200,1.8,SiltClay
29,37800,1.83,SiltClay
29,38400,1.85,SiltClay
29,39000,1.88,SiltClay
29,39600,1.91,SiltClay
29,40200,1.92,SiltClay
29,40800,1.95,SiltClay
29,41400,1.98,SiltClay
29,42000,2.01,SiltClay
29,42600,2.02,SiltClay
29,43200,2.05,SiltClay
29,43800,2.08,SiltClay
29,44400,2.1,SiltClay
29,45000,2.12,SiltClay
29,45600,2.15,SiltClay
29,46200,2.17,SiltClay
29,46800,2.19,SiltClay
29,47400,2.22,SiltClay
29,48000,2.25,SiltClay
29,48600,2.27,SiltClay
29,49200,2.3,SiltClay
29,49800,2.32,SiltClay
29,50400,2.34,SiltClay
29,51000,2.37,SiltClay
29,51600,2.4,SiltClay
29,52200,2.41,SiltClay
29,52800,2.44,SiltClay
29,53400,2.46,SiltClay
29,54000,2.48,SiltClay
29,54600,2.51,SiltClay
29,55200,2.54,SiltClay
29,55800,2.57,SiltClay
29,56400,2.58,SiltClay
29,57000,2.61,SiltClay
29,57600,2.64,SiltClay
29,58200,2.66,SiltClay
29,58800,2.68,SiltClay
29,59400,2.71,SiltClay
29,60000,2.73,SiltClay
29,60600,2.76,SiltClay
29,61200,2.79,SiltClay
29,61800,2.8,SiltClay
29,62400,2.83,SiltClay
29,63000,2.86,SiltClay
29,63600,2.88,SiltClay
29,64200,2.9,SiltClay
29,64800,2.93,SiltClay
29,65400,2.95,SiltClay
29,66000,2.98,SiltClay
29,66600,3.01,SiltClay
29,67200,3.02,SiltClay
29,67800,3.05,SiltClay
29,68400,3.08,SiltClay
29,69000,3.09,SiltClay
29,69600,3.12,SiltClay
29,70200,3.15,SiltClay
29,70800,3.16,SiltClay
29,71400,3.19,SiltClay
29,72000,3.22,SiltClay
29,72600,3.24,SiltClay
29,73200,3.26,SiltClay
29,73800,3.29,SiltClay
29,74400,3.31,SiltClay
29,75000,3.33,SiltClay
29,75600,3.36,SiltClay
29,76200,3.38,SiltClay
29,76800,3.41,SiltClay
29,77400,3.43,SiltClay
29,78000,3.45,SiltClay
29,78600,3.48,SiltClay
29,79200,3.51,SiltClay
29,79800,3.52,SiltClay
29,80400,3.55,SiltClay
29,81000,3.58,SiltClay
29,81600,3.59,SiltClay
29,82200,3.62,SiltClay
29,82800,3.65,SiltClay
29,83400,3.67,SiltClay
29,84000,3.69,SiltClay
29,84600,3.72,SiltClay
29,85200,3.74,SiltClay
29,85800,3.77,SiltClay
29,86400,3.79,SiltClay
29,87000,3.81,SiltClay
29,87600,3.84,SiltClay
29,88200,3.87,SiltClay
29,88800,3.88,SiltClay
29,89400,3.91,SiltClay
29,90000,3.94,SiltClay
29,90600,3.96,SiltClay
29,91200,3.98,SiltClay
29,91800,4.01,SiltClay
29,92400,4.03,SiltClay
29,93000,4.05,SiltClay
29,93600,4.08,SiltClay
29,94200,4.1,SiltClay
29,94800,4.12,SiltClay
29,95400,4.15,SiltClay
29,96000,4.17,SiltClay
29,96600,4.19,SiltClay
29,97200,4.22,SiltClay
29,97800,4.24,SiltClay
29,98400,4.26,SiltClay
29,99000,4.29,SiltClay
29,99600,4.31,SiltClay
29,100200,4.34,SiltClay
29,100800,4.36,SiltClay
29,101400,4.38,SiltClay
29,102000,4.41,SiltClay
29,102600,4.44,SiltClay
29,103200,4.45,SiltClay
29,103800,4.48,SiltClay
29,104400,4.51,SiltClay
29,105000,4.53,SiltClay
29,105600,4.55,SiltClay
29,106200,4.58,SiltClay
29,106800,4.6,SiltClay
29,107400,4.63,SiltClay
29,108000,4.66,SiltClay
29,108600,4.67,SiltClay
29,109200,4.7,SiltClay
29,109800,4.73,SiltClay
29,110400,4.74,SiltClay
29,111000,4.77,SiltClay
29,111600,4.8,SiltClay
29,112200,4.82,SiltClay
29,112800,4.84,SiltClay
29,113400,4.87,SiltClay
29,114000,4.89,SiltClay
29,114600,4.91,SiltClay
29,115200,4.94,SiltClay
29,115800,4.96,SiltClay
29,116400,4.99,SiltClay
29,117000,5.01,SiltClay
29,117600,5.03,SiltClay
29,118200,5.06,SiltClay
29,118800,5.08,SiltClay
29,119400,5.1,SiltClay
29,120000,5.13,SiltClay
29,120600,5.16,SiltClay
29,121200,5.17,SiltClay
29,121800,5.2,SiltClay
29,122400,5.23,SiltClay
29,123000,5.24,SiltClay
29,123600,5.27,SiltClay
29,124200,5.3,SiltClay
29,124200,5.31,SiltClay
29,124800,5.31,SiltClay
29,124800,5.32,SiltClay
29,124800,5.33,SiltClay
29,125400,5.34,SiltClay
29,125400,5.36,SiltClay
29,126000,5.37,SiltClay
29,126600,5.39,SiltClay
29,127200,5.42,SiltClay
29,127800,5.44,SiltClay
29,128400,5.47,SiltClay
29,129000,5.5,SiltClay
29,129600,5.52,SiltClay
29,130200,5.54,SiltClay
29,130800,5.57,SiltClay
29,131400,5.59,SiltClay
29,132000,5.62,SiltClay
29,132600,5.64,SiltClay
29,133200,5.66,SiltClay
29,133800,5.69,SiltClay
29,134400,5.71,SiltClay
29,135000,5.73,SiltClay
29,135600,5.76,SiltClay
29,136200,5.79,SiltClay
29,136800,5.8,SiltClay
29,137400,5.83,SiltClay
29,138000,5.86,SiltClay
29,138600,5.88,SiltClay
29,139200,5.9,SiltClay
29,139800,5.93,SiltClay
29,140400,5.95,SiltClay
29,141000,5.97,SiltClay
29,141600,6,SiltClay
29,142200,6.02,SiltClay
29,142800,6.04,SiltClay
29,143400,6.07,SiltClay
29,144000,6.09,SiltClay
29,144600,6.12,SiltClay
29,145200,6.15,SiltClay
29,145800,6.16,SiltClay
29,146400,6.19,SiltClay
29,147000,6.22,SiltClay
29,147600,6.24,SiltClay
29,148200,6.26,SiltClay
29,148800,6.29,SiltClay
29,149400,6.31,SiltClay
29,150000,6.33,SiltClay
29,150600,6.36,SiltClay
29,151200,6.38,SiltClay
29,151800,6.4,SiltClay
29,152400,6.43,SiltClay
29,153000,6.45,SiltClay
29,153600,6.47,SiltClay
29,154200,6.5,SiltClay
29,154800,6.52,SiltClay
29,155400,6.55,SiltClay
29,156000,6.57,SiltClay
29,156600,6.59,SiltClay
29,157200,6.62,SiltClay
29,157800,6.64,SiltClay
29,158400,6.66,SiltClay
29,159000,6.69,SiltClay
29,159600,6.71,SiltClay
29,160200,6.73,SiltClay
29,160800,6.76,SiltClay
29,161400,6.79,SiltClay
29,162000,6.8,SiltClay
29,162600,6.83,SiltClay
29,163200,6.86,SiltClay
29,163800,6.88,SiltClay
29,164400,6.9,SiltClay
29,165000,6.93,SiltClay
29,165600,6.95,SiltClay
29,166200,6.97,SiltClay
29,166800,7,SiltClay
29,167400,7.02,SiltClay
29,168000,7.05,SiltClay
